,id,created_at,text,fav,RT,rate
399,9.87727742106943E+017,2018-04-21 16:20:19,人生をIssueで管理することにした。ライフハック。 https://t.co/7bmWz2YA59,14,4,28.5714285714286
178,9.9012825262574E+017,2018-04-28 07:19:05,昨日会社でいきなり中国人の同僚に「このチーム　多部未華子　似ている人　いる　DAIさん」って言われたので、Slackのプロフィール画像が大幅アップデートされて多部未華子になった,14,0,0
197,9.89894791071654E+017,2018-04-27 15:51:24,UX・教育・エンジニアリング・マーケティングができる人材になりたいなぁ #10年後の仕事図鑑 https://t.co/N448nWwDMM,14,1,7.14285714285714
731,9.82825441873379E+017,2018-04-08 03:40:20,【悲報】 トイレの鍵が壊れてトイレから出られなくなりました,14,1,7.14285714285714
236,9.89506339196949E+017,2018-04-26 14:07:50,お金がなくて困る経験をしていない裕福な家庭で生まれたからこんなこと言ってるのかもしれない。だた直近お金はたまってくれたら心の安定にはなるけど、それを交換するための消費するモチベーションが一切ないので、たぶんたまる一方だなぁ。税金は日本ではなくGoogleに払いたい。,14,2,14.2857142857143
813,9.81166241153864E+017,2018-04-03 13:47:15,今は全然受託はやってないけど、昔プログラミング初心者からWeb案件とるためにいろいろ試行錯誤して、すっごく大変だったのでまとめたnoteです！有料ですが興味がある方いらっしゃれば。初心者からWeb案件はむずいのでほかの案件やったほ… https://t.co/FgX6erCUwD,14,2,14.2857142857143
200,9.89829220351144E+017,2018-04-27 11:30:50,【定期】PythonとJavaScriptで似たAV女優を教えてくれる人工知能アプリケーションが創れる、「変態博士チュートリアル」で、顔認識アプリが創れます！https://t.co/rl1LQkqzJx,14,2,14.2857142857143
119,9.90603494271869E+017,2018-04-29 14:47:32,技術の汎用化のペースが凄まじいので、そのスキルだけで戦おうとすると赤くなりやすそう。コモディティ化した技術をいかに現実の課題に落とし込んで課題を解決するかのデザインこそアーティスティックだし、イケてる前略なのかもしれない。… https://t.co/RA8q1mqVdR,14,8,57.1428571428571
1092,9.76646921174508E+017,2018-03-22 02:29:05,セクマイ向けのも作ってみたら面白そうだなぁ。あと女性用AVの需要もありそうだもんなぁ。女性がAVをどうやって選ぶのかヒアリングしたい。 https://t.co/Rf0ZAgQiYj,13,6,46.1538461538462
1747,9.60293591460463E+017,2018-02-04 23:26:48,スクレイピングオフ会やりたい（スクレイピングしたいサイトから協力してデータ取得するみたいな）,13,2,15.3846153846154
1846,9.57220054478725E+017,2018-01-27 11:53:39,#ATOMATOMの中にターミナルのプラグイン入れたけど超絶はかどる https://t.co/2Kpk2RH8f7,13,2,15.3846153846154
932,9.79661745944871E+017,2018-03-30 10:08:56,その辺の知識はちょっとHTTPの通信とか、Web APIの仕組みとか、Progateで学ぶJSのコース学ぶくらいでできるので、なんかWeb APIでマッシュアップアプリを作ってみたいならこれめっちゃオススメします(Web APIを… https://t.co/rmhpw0o3e8,13,0,0
914,9.79911190045327E+017,2018-03-31 02:40:08,Qiitaは2018年からエロサイトになることが決定しました。 https://t.co/oE3eSjvbb6,13,1,7.69230769230769
889,9.80031128085062E+017,2018-03-31 10:36:43,普通に社会人でもミーティングで「ちんちんびろろーん」とか言える社会を作りたいので、そういう理念で起業したい。,13,2,15.3846153846154
198,9.8988679614097E+017,2018-04-27 15:19:38,個人か法人かそろそろ決めて税金対策しないと死ぬな。変動所得だから予想できないのが辛い。税金考えねば。,13,0,0
464,9.8653876678851E+017,2018-04-18 09:35:45,イエスも当時その時のマイノリティを布教した。社会的弱者が布教しやすい。#完全教祖マニュアル https://t.co/L6Si8Lcyh8,13,0,0
380,9.87981558282776E+017,2018-04-22 09:08:53,チュートリアルの設計で大事なのは・現実上の課題に対して解決している場面をデザインできているか（実用性）・既知の知識をもとに次のステップを推論できるか（接続性）・誰が同じようにやっても同じ結果が得られるか（再現性）・その知識… https://t.co/lN3ZO9zcWs,13,3,23.0769230769231
388,9.87852803560243E+017,2018-04-22 00:37:16,AIスピーカーって、基本IF THEN式の処理だからよく考えたら全然AIじゃなくて、音声入力とそのパターンをたくさん揃えてるだけだよなぁ。それを「AIスピーカー」という名前で、マーケティングした最初の会社は頭がよいと思う。,13,3,23.0769230769231
208,9.89689424085631E+017,2018-04-27 02:15:20,・未経験者が作った文字おこし君をツイッターで公開・ツイッターで知った知り合いにLI使ってもらうことで、サービスを使ってもらえる満足感を得る・使ったユーザーもプログラミングに興味を持ち、noteを購入するここまでの流れをデザインして拡散していこう。,13,4,30.7692307692308
170,9.90247169427886E+017,2018-04-28 15:11:37,仕事が違うなって思ったら、完全に自分のやりたいことをプライベートでやることで仕事につながることもあるし、一番良くないのは惰性だと思う。恋愛もそうだけど、誰にとっても惰性ってハッピーではない。,13,2,15.3846153846154
699,9.82992635437531E+017,2018-04-08 14:44:42,発達障害っぽい人の熱量を社会に活かせる仕組みにしたい,13,0,0
444,9.86965029898498E+017,2018-04-19 13:49:34,#Aidemy機械学習概論なう。画面を半分表示にするとタイトルと被るのが少し気になるけど、ここまでめっちゃくちゃわかりやすかった！実際にコードを書く。 https://t.co/SYbztknZk5,13,0,0
705,9.82945931120136E+017,2018-04-08 11:39:06,一日かけてPythonで定期的に自動いいねを実行するスクリプトが欠けたぁ　助けてくださって本当に助かりました！https://t.co/0adoTddWlA,13,2,15.3846153846154
788,9.81892941131035E+017,2018-04-05 13:54:54,ずっとクソコードでチュートリアルを書いてて、罪悪感を感じてたけど、それが誰にとって価値があり、誰にとってクソなのかがわかってよかった、抽象化は教育者にとっての価値で、学習者にとっての価値はクソコードなのかも知れない。,12,4,33.3333333333333
465,9.86538436969419E+017,2018-04-18 09:34:27,取り込みやすい「童貞」#完全教祖マニュアル https://t.co/GiBFDBMpqf,12,1,8.33333333333333
1076,9.77131652286628E+017,2018-03-23 10:35:14,気づいたらスケベアルファアカウント(実名顔写真公開処刑)になっていた。,12,0,0
702,9.82983358790562E+017,2018-04-08 14:07:50,自分自身も、今なかなかエンジニアにスキルチェンジしようと思ってもしにくい環境だし、これをもっと未経験でも学習パスがしっかりしてればなんとかなる仕組みにしたいなぁ。,12,0,0
88,9.9080780563959E+017,2018-04-30 04:19:23,Progateのコミュニティ作成あｈ・Retention・Referralの仕組みでもすごくイケてるのでパクりたい#グロースハック #UX https://t.co/V5Mnoo8yHV https://t.co/qihV6XfCSH,12,1,8.33333333333333
189,9.90079591657046E+017,2018-04-28 04:05:44,絶対エンジニア転職考えている人見た方がいいです！！ https://t.co/RiqfneJQ1q,12,1,8.33333333333333
1558,9.66115928659214E+017,2018-02-21 01:02:41,#GAS相席アナライザーというWebアプリを作りました。メイン機能としては、都内相席居酒屋の現在の在席情報をグラフで表示。また、店舗ごとに過去の入店データを時系列グラフにして表示し、どのタイミングで入るとマッチングしやすいかを分… https://t.co/Kn0SQbuNyE,12,4,33.3333333333333
269,9.89262699233137E+017,2018-04-25 21:59:41,工場型教育は、すべてのパーツを少しずつはめていけば完成できるという前提で、教育する側としては効率的なんだけど、学ぶ側としたら、なんでこれを学ぶ必要があるのかという視点が欠けやすいのよねぇ。 https://t.co/iKdJpB8V51,12,0,0
164,9.90373445211898E+017,2018-04-28 23:33:24,もちこさん（@CO_mochi_mochi）のブログめっちゃくちゃ面白い。　売れるAV女優の予測とか、統計的なアプローチできたら面白そうだなぁhttps://t.co/7g9Jcc1qs3,12,2,16.6666666666667
162,9.90374690358153E+017,2018-04-28 23:38:21,売れるAV女優は出演AV数かなこれを・元芸能活動の有無・カップ数・デビュー年・年齢みたいな変数で予測するモデル作れないかな,12,2,16.6666666666667
101,9.90758702935257E+017,2018-04-30 01:04:16,すべてのサービスには1. 誰の2. どんな課題を3. どうやって解決するかという要素がある。が、課題がないのにプロダクトを作り続けて詰むことがあるので仮説検証する必要がある #グロースハック https://t.co/cLVzBXQiLf,12,1,8.33333333333333
100,9.90759102480507E+017,2018-04-30 01:05:52,スタートアップが失敗する理由で一番多いのは、マーケットのニーズがないパターン #グロースハック https://t.co/UCBqoIHH8N,12,4,33.3333333333333
862,9.80346388599816E+017,2018-04-01 07:29:27,ProgateがAPI出してくれたら、例えば技術職のインターン採用でここまでできた人だけ募集可能とかできるだろうし、そうすると今度採用のためにProgate使う人増えるかもしれないし、可能性あるなぁ。ちゃんと月額払って学ぶ気がある… https://t.co/c4kHbrxB9R,12,0,0
320,9.88805951225393E+017,2018-04-24 15:44:44,800ユーザー。スケべは際どいが今回は老若男女いけるのでユーザー数もっと増えそう！ https://t.co/24siJSd0gH,12,0,0
2068,9.52440360332018E+017,2018-01-14 07:20:52,PythonでMySQLにデータを挿入する方法、まとめました。https://t.co/2etkGRl0X3,12,4,33.3333333333333
2369,9.4224129134098E+017,2017-12-17 03:53:24,社内ではほとんどプログラミングしてないんだけど、独学でどこまで稼げるようになるのか社会実験してる。将来的には30万円くらいの案件を月に2つくらいできるようになれると最高。それを独学でできたら、まだ誰も言語化してない記事を書けるし、夢があるから絶対面白いとおもう。,12,2,16.6666666666667
91,9.90797423608873E+017,2018-04-30 03:38:08,世界での最高の職が面白い・データサイエンティスト・UXデザイナー・QAエンジニアユーザー体験の最大化が今後大事になってくるのだろうか。 #UX #QA https://t.co/sZ6dnw87tO,12,4,33.3333333333333
1101,9.76611562180903E+017,2018-03-22 00:08:35,スケベ基金にご協力いただき、誠にありがとうございました。なるべく私利私欲のために使わないように頑張ります！スケベR&amp;Dにご協力いただける方はこちらからよろしくお願いします。https://t.co/UfZPRb8kf4 https://t.co/vUwCQut9PD,12,4,33.3333333333333
1543,9.66561389069259E+017,2018-02-22 06:32:47,RubyはRailsチュートリアルがある一点において個人的にはオススメしてます。ルーティング、バージョン管理、UI(bootstrap)、サーバー構築、DB・テスト駆動開発等が全部載ってます。Webアプリ作るのに包括的な知識が手に… https://t.co/jjMuFVv6q4,11,2,18.1818181818182
1994,9.54525937839751E+017,2018-01-20 01:28:12,趣味でプログラミングのメンターをやっているのですが、プログラミング初心者がエラーが出たときにどういう風に解決すればいいかまとめました。基礎的なことですが、初心者だと知らない人も多いと思います。https://t.co/wcHgoI7GLO,11,1,9.09090909090909
1260,9.73702538565333E+017,2018-03-13 23:29:10,Udemy割り勘してみんなで一日で学習するイベントをやりたい。ホワイトハッカー系で面白そうな動画あるんだよなぁ,11,0,0
516,9.8581795966158E+017,2018-04-16 09:51:31,noteが優れている点は、まだ売れるか売れないか分からないコンテンツを早く市場に出して検証できるところにあると思う。大きいところだとリターン予測できないと動けないけど、スモールスタートできるのがいいとこよね。,11,0,0
334,9.88757460772053E+017,2018-04-24 12:32:03,やっとGoogle Vision API使ってGoogle Apps Scriptから画像認識で文字検出するのに成功した。長かったorz次はLINEとつなげる。,11,0,0
298,9.88983667190985E+017,2018-04-25 03:30:55,【定期】初心者でもJavaScriptだけで創れる、「変態コンシェルジュ・チュートリアル」は、Web APIを利用したアプリケーション構築の方法をプログラミング未経験の初心者向けに解説しています！https://t.co/ENb8D4x1mS,11,0,0
1095,9.76643546617758E+017,2018-03-22 02:15:41,普通に400人が使うと無料枠の顔認識APIはすぐにパンクするなぁ。,11,5,45.4545454545455
496,9.86185175825445E+017,2018-04-17 10:10:43,宗教のリターンは、コストが高ければ高いほどリターンを感じやすくなる。商材ビジネスと一緒で、高ければ高いほどリターンがくるという気持ちになる。教祖はビジネスだな #完全教祖マニュアル https://t.co/LfywgMbqMn,11,1,9.09090909090909
1073,9.77159839892648E+017,2018-03-23 12:27:15,はい、多く見積もって16万円です。残りは僕が私利私欲のために使いたい費用が14万円です。 https://t.co/uaquigiUjM,11,3,27.2727272727273
741,9.82776802283147E+017,2018-04-08 00:27:03,日曜日の朝に、嫁にコーヒーを入れるのが好きだぁ。,11,0,0
1057,9.77329848447201E+017,2018-03-23 23:42:48,今回技術的に一番難しかったのは、ネットの限られた空間の中で学習データをどうやって集めてくるかってこと。ある程度スクレイピングやらでとってきたけど、結局質の高い画像を取捨選択するのは、ある程度人がやらないとできないところで、めっちゃ泥臭かった。こういうところに人件費回せたら最高。,11,3,27.2727272727273
1019,9.77899980592636E+017,2018-03-25 13:28:18,スケベAI、実は一切難しいことしてないんですよね。API使ってやってるだけなんでまさに初学者向けなのでおすすめです。はてぶでブックマークつける方法とかは普通に怪しいですよね見た目笑　はてぶでバズり方は興味ある人は読んでみてください笑 https://t.co/1PBVNicnG2,11,3,27.2727272727273
778,9.81898319545843E+017,2018-04-05 14:16:16,Progateは絶対UXは世界で通用するレベルだと思う。というか環境構築をこのタイミングでカリキュラム用意するの、設計の天才だと思う。普通にエンジニア人の当たり前の経験取り入れたらここまでスケールしなかったと思う。そういう意味でマジで初心者のこと考えてると思う。,11,1,9.09090909090909
807,9.81330867992711E+017,2018-04-04 00:41:25,実際案件取りたい！と思って、クラウドソーシング系のサイト見て回ってみれば、技術力はそこまで求められないけど競合性が低い案件とかあるから、そこに絞って提案してみたら普通に案件とれる。提案の仕方にはコツがいるけど。,11,1,9.09090909090909
810,9.81187893799502E+017,2018-04-03 15:13:18,やっとDBとVIEWをつなげられてきたので、今度はこれでツイッターのAPIとつなげて自動いいねツールを作ってみる！いい感じなのでコミットしたら寝る。 https://t.co/nBJ5nGUpUv,11,1,9.09090909090909
315,9.88809991581717E+017,2018-04-24 16:00:47,そっか、エラーレスポンスしっかり返さないと問い合わせ増えるのか！これ品質保証でやったやつだ！,11,2,18.1818181818182
934,9.79660473795691E+017,2018-03-30 10:03:52,思いつくだけでも・女の子の画像を入れると森三中にどれだけ似てるのか判定してくれるbot・とった写真を文字起こししてくれるbotこういうbotもGoogle Apps Scriptと各種API混ぜるだけで結構なことできますからねー。すごくおもろいですよ。,11,1,9.09090909090909
324,9.88796658812051E+017,2018-04-24 15:07:49,AIアプリ作ってると、人工知能が雇用奪うってのが、時間をひたすら投資するレッドオーシャンの仕事（例えば主婦バイトの文字起こし的なやつ）から消えていくんだぁと感じる。ブラックボックスでもAIを使いこなせる人はこういう記事でnoteで… https://t.co/FK5GJQNSBY,11,0,0
1068,9.77306247664779E+017,2018-03-23 22:09:01,こうまでして止めたいと思う人がいらっしゃるなら作るのやめます。僕も人を傷つけるプロダクトは作りたくないので。ただ、人の名前を使って迷惑をかけるのはやめて欲しいところ。直接ご連絡いただければすぐに対応するのになぁ。 https://t.co/IUOD5UBt6V,11,3,27.2727272727273
1351,9.7064763754317E+017,2018-03-05 13:10:05,AV女優のカップ数(N=2237 )Dカップがボリュームゾーンになるようだ。Pythonでおっぱいそんである。 https://t.co/Vbnjh7FIWS,11,0,0
93,9.90791651932041E+017,2018-04-30 03:15:12,『スマホUI考（番外編）　なぜ機能追加をし続けるとアプリが破綻するのか？』・過剰な自由度と選択肢は逆効果・意思決定は有限のリソースである・機能の追加は、利便性と引き換えに「画面スペース」「将来の拡張性」「一覧性」を消費する… https://t.co/D64DCuAUdy,11,1,9.09090909090909
46,9.91103362669015E+017,2018-04-30 23:53:50,あとこの人の何がすごいかというと、「ひも力」があるからだと思う。他人におごらせたいと思える力ってここから20-30年間マジで大事だと思う。超ひも理論。,11,1,9.09090909090909
226,9.89544017623859E+017,2018-04-26 16:37:33,ホワイトカラー正社員で外の世界見ずに「3年間は働く」って言ってる人はサンクコストが働いてる可能性もある。1年おきに職務経歴書書いて市場価値みないとホワイトカラーこそ茹でガエルってのありそうそれが怖くてポートフォリオ分散してる… https://t.co/fku82lGpLM,11,2,18.1818181818182
265,9.89268103392457E+017,2018-04-25 22:21:10,プログラミング始めたての人に保守性の高いコード教えても、よくわからないでしょ。たくさんアンチパターン踏んで、例えばhogeNameとhoge_name混同してスクリプト書いて、たくさんエラー出してからコード規約学ぶのでもいいと思うし。順番が間違ってると思う。,11,0,0
130,9.9052318282514E+017,2018-04-29 09:28:24,ソーシャルのホワイトハックの方法は、基本的にひたすらフォロワーにとって有益なコンテンツを提供しまくることに限ると思う。数字のかさ増しは信頼度と密接に紐づくソーシャルではネガティブに働くから、能動的に認知させて、良いコンテンツを発信し続けることなんだろうなぁ。,11,0,0
22,9.91296902254637E+017,2018-05-01 12:42:53,技術を目的にせず、民主化してみんなのための手段にすることこそ、20年代が目指す世界だろうし、技術のビートルズって歴史を見てるとあり得る感じがする。子どもでもプログラミングする時代、ギルド的に技術をクローズドにする必要はない。,11,0,0
42,9.91125995598971E+017,2018-05-01 01:23:46,1960年代にビートルズが出てきたときに音楽と社会を変えた。若者は、技術じゃなくてエモで社会を変えられることを知った我々がお金を払うのは技術ではなく体験だし、技術の民主化によってクリエーターになれる人はもっと増えるはず。エンジニアリングをエモともっと組み合わせられるはず。,11,3,27.2727272727273
72,9.91057910045164E+017,2018-04-30 20:53:13,センスも経験もない初期って、延々と考えて一発目で当てようとするんだけど、それよりとりあえず面白いことやってみて、ファンの反応見ながら改善繰り返した方が現実的だったなぁ。自分のアイディアは一発目はだいたいウケない。,10,1,10
999,9.78441525431386E+017,2018-03-27 01:20:12,スケベチュートリアル、現段階で85冊売れました！本当にありがとうございます！もう少しで100冊！次はJavaScriptだけで書けるスケベなプロダクトのチュートリアルも作っているので、お待ちください！https://t.co/rl1LQkqzJx,10,2,20
24,9.91295638649192E+017,2018-05-01 12:37:52,クリエイターと、プログラミングをブリッジできる存在って実は少ないと思っていて、思い当たるあたりでもからあげ(@karaage0703 )さんしかいないことに気づいた。テクノロジーの民主化して、うまくモチベーションのデザインをしつつ、学びに活かせる人ってレアなんだなぁ。,10,1,10
564,9.85030729401713E+017,2018-04-14 05:43:21,誰か今日VR Chat案内してくれる人いますか？日本人のワールド入ってなくて、ちょっと慣れてないです&gt;&lt;,10,10,100
4,9.91533611940696E+017,2018-05-02 04:23:29,ProgateのスマホアプリでPython学習コースがリリース！これからプログラミングやってみたい人必見です！通勤中も学べるぞ！！ https://t.co/VYP9zZWLOY,10,5,50
493,9.86190876077511E+017,2018-04-17 10:33:22,内容どうこう関係なく、誰かがこう言ったことを無条件に信じれば、それは教祖性を帯びていることになる。「つまり 、イスラム教徒とおばさんたちの違いは 、ムハンマドの預言に従うか 、みのもんたの御託に従うかの違い」#完全教祖マニュアル https://t.co/tHsrCVms9c,10,2,20
2020,9.53448077200843E+017,2018-01-17 02:05:10,bitcoinの自動売買システムを作ろうとしている初心者のgithub集めて、private apiのシークレットキー抜き出したら普通に億万長者になれそうだなぁ。同じこと考えてる人たぶん多いだろうから、ここはかなりセキュリティホールになりそう。,10,3,30
1318,9.7227986013449E+017,2018-03-10 01:15:57,#やりたいこと新しく作るAV女優の画像認識AI「へんたいはかせ」をグループラインに入れ、画像を送信すると、それに似たAV女優の名前がリストで出てくるそこに前に作ったDMMサンプル動画紹介Bot「へんたいコンシェルジュ」を一緒に… https://t.co/I8mjqRNLim,10,1,10
1653,9.62482504732098E+017,2018-02-11 00:24:45,#GASNews Picksのフォロー・フォロワー数・被いいね数を1分おきに取得するスクリプトを書いた。これでどういうことをつぶやいたら、フォロー数・いいね数が上がるのか分析することができそうである。 https://t.co/SStM0IPlrP,10,1,10
2626,9.37238755466818E+017,2017-12-03 08:35:07,やっと個人で受託案件で稼げた。6000円だけど、それでも嬉しいなぁ。,10,0,0
1091,9.76669260918371E+017,2018-03-22 03:57:52,婚活はかなりありっぽい。 https://t.co/8ESZoaYgVJ,10,2,20
223,9.89547873896313E+017,2018-04-26 16:52:52,情報メタボ、いい言葉だ。#10年後の仕事図鑑 https://t.co/ZrtZpHLkQ7,10,1,10
505,9.86053092297732E+017,2018-04-17 01:25:51,完全教祖マニュアル、優れたマーケティング哲学本では？「困ってなければ困らせる」「できるだけ簡単に利益が出ることを伝える」とか。確かに教祖がいる人がやってる行動ではある。#完全教祖マニュアル,10,1,10
329,9.88788067392631E+017,2018-04-24 14:33:40,それをいうと極論言うとCUI上でAPIたたけばいいですよね。LINEのインターフェイスで実現できるようにする意味は、どんな人でも使えるユーザービリティだけなんです。プログラミングを知らない中学生でも、ノートコピーして～とか頼まれた… https://t.co/zUBmajlRdq,10,1,10
129,9.90530899820216E+017,2018-04-29 09:59:04,技術チュートリアルのコンテンツ作成・Web集客・マーケティング術をまとめました。確実にこれやればうまくいくとは言えないですが、僕がマーケするときに気を付けていることをまとめました。これからどんどん思いついたことを加えていく予定なの… https://t.co/VqqIPtc7xL,10,7,70
955,9.79325233059455E+017,2018-03-29 11:51:45,スケベサイエンティストを認定資格にして、スケベ教祖になって月50万円稼げないかやってみよう。もしこれでうまくいったら、めっちゃおもろいな。,10,0,0
364,9.88368919176999E+017,2018-04-23 10:48:07,早くVR出社の時代こないかなぁ。実験したいなぁ。VR出社OKにしたら優秀なエンジニア来そうな気がする,10,0,0
1589,9.6492520669007E+017,2018-02-17 18:11:11,すごいな。「物理的に領土が占領されて政府が機能しなくなったとしても、インターネット上にソフトウェアとしての政府があれば、IDカードを持った国民がそこにアクセスすることで、エストニアという国とし...#NewsPicks https://t.co/XIsDqWcigR,10,8,80
482,9.86410272804897E+017,2018-04-18 01:05:10,AWSとか使って、エンジニアが定期実行組むのは超簡単なんだけど、そうじゃなくてWeb アプリ上でプログラミングできない人が簡単にジョブを仕込めるようなアプリってどうやって作ってんだろう。鬼ったーとかアプリ上で簡単にできるもんなぁ。https://t.co/KgM3Lm0GwY,10,2,20
989,9.78622834493735E+017,2018-03-27 13:20:40,ドローンと顔認識で好みの女の子を渋谷から見つけるプログラム作りたい。Hololensとジェスチャーで制御する。これ誰か投資してくれないかなぁ。Face APIで好みの女の子を学習してハードウェアで拡張するだけなんだよなぁ。,10,4,40
47,9.91102631648027E+017,2018-04-30 23:50:55,金貯めるよりも熱い人材に投資したほうが圧倒的にいいな！！,10,0,0
458,9.86775957133406E+017,2018-04-19 01:18:16,割と反響があったので、記事を少し加筆修正しました～。Githubのイシューにログを残すってところです。『プログラミング独学者に超絶お勧めの5つの勉強法をまとめてみた』https://t.co/qMpuXBEY2x https://t.co/Jq3J0XEUNL,10,1,10
413,9.8767616748118E+017,2018-04-21 12:55:23,今の子供たちは、Youtuberというモデルで、一度作った動画が見られることによって収益を上げられるコンテンツ資本の強さを知っているので、絶対に僕らの世代よりも経済回す世代になる。,10,2,20
631,9.84019412314358E+017,2018-04-11 10:44:44,クリエイティブ労働でモチベーション低下しないのは経済資本が入って湧き出てくる保障がある環境下だから、そういう意味でベーシックインカムもらいながらサイドワークでやってくのは意外と悪くないのかも。サイドワークでクリエイティブ労働、十分稼げたらメインワークにする感じ。,10,2,20
408,9.87697072563413E+017,2018-04-21 14:18:27,本当にそれ https://t.co/0Ig9oCHAqr,10,0,0
152,9.90410597358453E+017,2018-04-29 02:01:02,誰もやってないことをひたすら仮説検証してそれが当たるとどんどんチュートリアルを書けるので、やっぱりブルーオーシャンかもしれないところにひたすら施策打つって長期的に強いんだよなぁ　短期だとまったくよくないんだけど。,10,1,10
891,9.80028613905941E+017,2018-03-31 10:26:44,今までのブログ収益とかもろもろの収益全部下ろしたら50万円くらいになってびびった笑,10,0,0
2186,9.50867252454158E+017,2018-01-09 23:09:53,僕あまりデータ分析は詳しくないけど、スクレイピングできると材料がわりとなんでも取れるからおすすめ。普通にオープンデータで面白いものそんなに見つからないけど、スクレイピングできるとあらゆる数値データ取ってこれる。Pythonに前処理だけやらせてTableauでビジュアル化してた。,10,3,30
1334,9.71424822826643E+017,2018-03-07 16:38:20,作ったLineでDMMのサンプル動画見れるBot、めっちゃくちゃ使われてて深夜に超感動しているんだけど。メッセージ受信数6112だから、少なく見積もっても100人くらい絶対これで自慰行為してるでしょうコレ。超うれしい。 https://t.co/qn57uah5XP,10,2,20
1064,9.77321111108035E+017,2018-03-23 23:08:05,寄付とは言え、独学で作ったプロダクトでマネタイズできているの、ちょっと嬉しい。頑張ったかいがあった。,10,0,0
578,9.8480580005179E+017,2018-04-13 14:49:34,オタクがなぜコミュ障なのかというとおそらく話の共通の最適解を持ってないからだと思う。そしてそれがツイッターによって線でつながれたけど、デバイスが民主化してVRにきたら、コミュ障の定義が変わりそう,10,1,10
64,9.91070853772145E+017,2018-04-30 21:44:39,昨日ミュージシャンの人と飲んでたけど、クリエイターはみなリーンスタートアップを読んだ方がよいと思う。市場にウケるかどうか分からない段階でどうマーケティングするかって課題は、クリエイターもスタートアップと変わらん気がする。,10,0,0
1083,9.76973917582639E+017,2018-03-23 00:08:27,"Face APIのアクセス制限もかかっていました。Microsoft Azure Face APIの利用は、30,000 トランザクション / 月なので、これを超えると1カ月間使えなくなってしまうようです。… https://t.co/RvN0Tj5zHn",10,2,20
28,9.91254271990493E+017,2018-05-01 09:53:29,バイアスだらけの学習データで無理に予測するのではなく、予測しえないものに一種の諦めを持つ勇気が必要だし、それよりその線形予測できないものをひたすら学習データをもとに強化学習されて、強引に目的変数を算出できるモデルを自分で作る生き方の方がイケてる気がするんだよなぁ。,10,0,0
1256,9.74080062977851E+017,2018-03-15 00:29:19,なにこれ！リアルグランドセフトオートできるじゃないか！ https://t.co/QWqzw6ViAw,10,1,10
71,9.91058412015206E+017,2018-04-30 20:55:13,アイディアを形にしただけで、他の人より50歩先に行ったと見ても良さそうだなぁ。ほとんどの人は形にしたいと思っても、ウケないこと、批判されることを恐れて動き出さないから、アウトプットが継続するだけで超有利になると思う,10,2,20
231,9.89536261315555E+017,2018-04-26 16:06:44,子供の頃にダーマ神殿で複数の職業掛け持ちしてた世代だけど、この感覚もめっちゃわかる。マーケ・エンジニアリング・教育のバックグラウンドがいまめっちゃくちゃ組み合わされていい感じになってる。#10年後の仕事図鑑 https://t.co/gC2Xea518j,10,1,10
562,9.85042358365385E+017,2018-04-14 06:29:34,VR Chat、Japan Town入ったけど知らない人しかいなくて話せねぇｗ,10,2,20
277,9.89164711810712E+017,2018-04-25 15:30:19,そうそう、これをなくしたかった。授業中に自習して授業聞かなかった組なので、ノート取らないと死ぬやつは許せんかったのだよなぁ。レジメで配れやって憤りがおおきかった。その辺の解決されるかなぁ。 https://t.co/6vMrhYk5T9,10,7,70
950,9.79499482638271E+017,2018-03-29 23:24:09,やっぱり、ずっと根幹には人のエンパワメントに興味があるなぁ。学習の成果は基本ここのパフォーマンスではなく、仕組みがオワコンになっていることが多い。うまいこといい感じの仕組み作って、人が楽しみながら成長するのってめっちゃくちゃエモいな。,10,3,30
295,9.89104450949206E+017,2018-04-25 11:30:52,【定期】PythonとJavaScriptで似たAV女優を教えてくれる人工知能アプリケーションが創れる、「変態博士チュートリアル」で、顔認識アプリが創れます！https://t.co/rl1LQkqzJx,10,4,40
13,9.91501930630234E+017,2018-05-02 02:17:36,noteで自分のコンテンツを売るときに、Google Analyticsみたいなものがあったらよいなぁ。どこから流入しているのかとか分析したい,10,0,0
785,9.81894572685971E+017,2018-04-05 14:01:23,初心者にとってのコンテンツが少ない心理的な要因が少し見えた。僕みたいに独学だけど一応プロダクトつくれるレベルだと、コードの美しさとか気にしないでつくる。でもガチモンのプログラマーは、クソコード書いて発信するのは恥ずかしい。つまり僕みたいにクソコードで発信する人がそもそも少ない。,10,2,20
745,9.82558728770666E+017,2018-04-07 10:00:30,「セコイ」とかなんとか言う人がいると思うんですが、希少性の高く需要の高い価値のある情報を公開するモチベーションなんて提供する側にはあまりないと思うんですよね。だから本来出なかった情報がマネタイズできる形にするから出てくるって側面もあると思うのです。,10,2,20
289,9.89144357369401E+017,2018-04-25 14:09:26,いろいろメディアにも載せてくれてありがたいですなぁ超便利！「文字起こし君」LINEに画像送信するだけでAIが自動で文字起こしhttps://t.co/aSeLHsPMB8,10,0,0
919,9.79712072719024E+017,2018-03-30 13:28:54,おそらくこれからQiitaにWeb API系で簡単に遊べる系の記事が増えて、ちゃんとしたエンジニアが「お前ら何も知らないくせに」みたいなコメントが増えてくると予想。,10,1,10
249,9.89444572752179E+017,2018-04-26 10:02:23,ちなみに、偏差値という言葉を使ったのもさっきの両方のパイをとりたいからです。・偏差値高い人:偏差値80とかおかしくね？・偏差値低い人:偏差値低い人ばかにしてるんですかー？これがとても上手のは @IHayato さんとかですね。,10,2,20
